parentid,childid,body,category
2758,4,これらレバレッジ機関の推定累計損失のうち約半分が住宅ローン、商業用モーゲージは15―20％、残りをクレジットカードや自動車ローン債権、商工業融資や非金融機関の社債によるものとしている,10000001000
2931,3,暫定税率廃止に伴う税収の穴を埋めるため赤字国債を発行することについては「今はそういう時ではない」と否定した,00000001000
2939,1,そういうやり方は賢明な選択肢とは思えない」と語り、赤字国債の発行には否定的な見方を示した,00000001000
2974,0,メデカジャパン9707.Qは1日までに、偽造された丸紅(8002.T)の保証書を使って架空の投資勧誘が行われた問題で、投資ファンド会社に対する35億円の社債が未償還になる可能性が高いと発表した,00000001000
2974,1,メデカによると、同社は丸紅と資本業務提携を結んでおり、メデカは丸紅社員らの勧誘を受けて医療関連会社アスクレビオが関与するファンドの社債を2007年5月に取得した,00000001000
2974,2,アスクレビオが3月に破産手続きを始めたため、同社が保有する社債も回収に疑義が生じたとしている,00000001000
3121,1,外国証券については550億円程度買い増す計画である一方、円建て外債の投資などにより大きな為替リスクを取る戦略ではないとしている,00000001000
3160,1,IMF財政の健全化に向け、保有する金の一部売却、利益を政府債や社債、将来的には株に投資するといった内容を盛り込んだ,00000001000
3160,10,運営は、利益相反を起こさないよう留意する」方針で、「投資対象は政府債、その後社債にも広げる,00000001000
3313,1,1）新自己資本比率規制（バーゼルII）の強化、2）証券化商品の公正な価格評価、3）格付け機関での証券化商品と社債の格付け区別、4）各国金融監督当局での主要銀行の共同監視、5）各国中央銀行での国境を超えた担保使用――などを提言している,00000001000
3391,0,プライベートエクイティ大手のブラックストーングループ(BX.N)のシュワルツマン最高経営責任者（CEO）は14日、現在の景気下降局面では社債などを買う好機であると指摘した,00000001000
3406,0,米財務省が15日発表した2月の海外投資家による対米証券投資に関する統計は641億ドルの買い越しとなり、1月の357億ドル（修正値）から増加した,00100001000
3406,5,2月の政府中銀など公的機関による対米証券投資は90億ドルの売り越しとなり、263億ドルの売り越しを記録した1998年9月以来の高水準となった,00100001000
3406,7,一方、2月の民間の対米証券投資は731億ドルの買い越しと、1月の425億ドル（修正値）の売り越しから買い越しに転じた,00100001000
3439,5,割引短期国債や政府短期証券などの短期国債利回りの低下ピッチも鈍っている,00000001000
3642,0,米メリルリンチMER.N、ワコビアWB.N、スイスのUBSUBSN.VXなど大手金融機関は22日、バランスシートの強化に向け、総額130億ドル（約1.3兆円）を超える社債を発行した,00000001000
3642,1,メリルリンチは、投資適格等級債の発行規模としては今年に入って2番目の大きさとなる70億ドル相当の社債を発行,00000001000
3642,6,このほか、ゴールドマンサックス(GS.N)も15億ドル相当の社債を発行した,00000001000
3644,10,そのうち国債は62.4％、地方債が3.3％、社債が10.1％、外国証券が2.5％,00000001000
3745,6,野村HDは、欧州で社債や貸出債権（ローン）などから構成される資産を担保に発行される資産担保証券の一種であるCDOの組成を行っており、そのリスクを回避するためにモノラインと契約,00000001000
3761,8,スイスUBSUBSN.VXや米銀ワコビアWB.Nも今週社債を発行した,00000001000
4193,4,米国債レポ市場に「大幅な」回復がみられ、政府系のモーゲージ担保証券（MBS）や社債のスプレッドは縮小していると指摘,00000001000
4270,0,米財務省が15日発表した3月の海外投資家による対米証券投資に関する統計は482億ドルの売り越しに転じた,00100001000
4270,2,3月の民間の対米証券投資は576億ドルの売り越しとなった,00100001000
4270,7,「民間の対米証券投資の弱さや、極めて異例な社債の売り越しなど、ドルが弱かった理由を示す興味深いシグナルが若干あった」と述べた,00100001000
4343,1,金融機関の社債は、サブプライム関連損失の影響で急落しているが、市場ではまだ底入れ感は出ていないとの見方が多い,00000001000
4343,4,市場では、第2四半期以降も損失計上が続くとの見方が出ており、金融機関の社債や株式は、しばらく低迷が続く可能性がある,00000001000
4343,9,メリルリンチによると、銀行証券の社債は年明けから3％下落,00000001000
4575,3,白川総裁は国際金融市場の状況について、「証券化市場は機能が大きく低下している状態が続いているほか、短期金融市場も引き続き緊張感が根強く、企業金融も社債の信用スプレッドが高水準で推移、また欧米金融機関の貸出態度は期を追うごとに厳格化している」と分析,00000001000
5195,10,日本株（全般／小型株）、外国株、新興国株、日本国債、外国債券、事業債（投資適格債）、短期金融商品（現金）、円（対ドル）、不動産の10分野の資産クラスの中で、強気比率が最も高かったのが日本株（全般）で、日本株（小型株）が54％、新興国株が48％と続いた,00100001000
5256,3,さらにこの有価証券報告書に基づく発行開示書類で、2007年1月に559億円の公募増資、2月に80億円の第三者割当増資を実施したほか、6月には社債で300億円を調達した,00000001000
5256,6,しかし、発行開示書類の虚偽記載の課徴金が重く、株式の場合は発行総額の100分の2、社債の場合は発行総額の100分の1が課せられるため、2件の新株発行で12億円超、社債発行には3億円の課徴金に達し、過去最大の金額になった,00000001000
5261,1,白川方明総裁の預貯金は2500万円超5000万円以下で、このほか株式1銘柄、個人向け国債などを保有している,00000001000
5261,3,個人向け国債も1円以上1000万円以下保有している,00000001000
5261,4,一方、西村清彦副総裁の主な資産は、預貯金が1円以上1000万円以下、個人向け国債が5000万円超1億円以下など,00000001000
5363,2,ただ、為替市場では欧米の金融機関がサムライ債（円建て外債）など円資金を調達して自国通貨に替えていることが円売りの一因、との声が出ており、四半期末を前にした資金繰り問題にも関心が高まっている,00000001000
5390,3,株式市場では一部の米系ファンドが金融関連株に売りを出したとの観測が流れ、円債市場では含み損が出た事業債と利益の出ている国債との合わせ切り（同時売却）の思惑が広がった,00100001000
5390,4,日本では7年ぶりの社債のデフォルトだけに金融株式市場のかく乱要因にならないか、気にする参加者が増えている,00000001000
5489,22,資金は基本的にキャッシュフローで手当てし、不足分は社債を含めて借り入れでまかなう方針だという,00000001000
5525,17,日本の外貨建てカントリーシーリングAａａ、日本政府が保証して海外市場で発行された債券（ユーロ円債を含む）に対する格付けAａａ、短期外貨建てシーリングPｒｉｍｅ─1、自国通貨建て債務シーリングAａａ、自国通貨建て預金シーリングAａａには変更はない,00000001000
5528,17,日本の外貨建てカントリーシーリングAａａ、日本政府が保証して海外市場で発行された債券（ユーロ円債を含む）に対する格付けAａａ、短期外貨建てシーリングPｒｉｍｅ─1、自国通貨建て債務シーリングAａａ、自国通貨建て預金シーリングAａａには変更はない,00000001000
5823,5,証券取引等監視委員会は6月19日、IHIへの検査の結果、有価証券報告書とともに株式や社債の発行開示書類の虚偽記載を確認し、金融庁に課徴金の納付命令を出すよう勧告していた,00000001000
5859,14,円売り／ドル買い介入する際、政府短期証券（FB）を発行して民間金融機関から円を借り入れてドルを買っているので、借金をして外貨準備を持つという構図だ,00010001000
6224,6,買収資金は現金と社債を含めた借り入れでまかなう,00000001000
6224,7,隅社長は内訳について「まだ決まっていないが、手元資金2000―3000億円、社債が2000―3000億円ぐらいになる」と述べた,00000001000
6344,2,ガーマン氏は、自身が発行している高利回りに関するリサーチ刊行物「レバレッジワールド」の中で、投資適格級債券とジャンク債（投機的投資等級）の双方に占めるディストレス債の割合は「2009―10年に記録的な規模の経営破たんが発生する可能性を示している」と述べた,00000001000
6344,4,また、ジャンク債の27.2％はディストレス債だという,00000001000
6344,5,ジャンク債に占めるディストレス債の割合は、債務不履行率を予想する際に用いられることが多い,00000001000
6344,8,投資適格級投機的投資等級を含め、社債全体の約7.5％がディストレス債となっており、09年末までに970億ドル近い債務不履行が生じる公算が大きいと予想した,00000001000
6441,11,また、証券部門ではファニーメイとフレディーマックが発行する社債を1710億円（全額時価）保有している,00000001000
6561,5,WCIの転換社債（1億2500万ドル相当）の保有者が、額面で保有債券の買い取りをWCIに請求できる期限は8月5日となっており、この期日までに同社は債務再編を完了する必要があった,00000001000
6561,6,会社側は新規の社債やワラントとの交換を申し出たが、保有者側はこれを拒絶,00000001000
6871,11,また、フランスの金融大手BNPパリバ(BNPP.PA)を引き受け先として7月に実施した総額300億円の転換社債型新株予約権付社債（CB）発行に関連して、同社とスワップ契約を結んでいたことを初めて公表,00000001000
6940,0,米財務省が発表した6月の海外投資家による対米証券投資は、民間投資が増えるなか511億ドルの買い越しとなった,00100001000
6940,9,一方、社債の買い越し額は46億9000万ドルで、前月の598億4000万ドルから縮小した,00000001000
6998,2,財務省が公的資金注入に踏み切った場合、GSE2社の普通株式の価値はなくなり、優先株や、総額190億ドルにのぼる両社の劣後債の保有者も損失を被る可能性がある,00100001000
7021,2,バロンズは、財務省が実際に公的資金注入に踏み切った場合、GSE2社の普通株式の価値がなくなり、優先株や総額190億ドルにのぼる両社の劣後債の保有者も損失を被る可能性があるとした,00100001000
7034,1,何が必要か積み上げた結果だ」とし、「今の段階で赤字国債を出す出さないという話ではない」と語った,00000001000
7034,2,赤字国債の発行は回避する形で対策の検討を進めるかどうかについての明言を避けた,00000001000
7151,8,財源は「単純に赤字国債はまずい,00000001000
7166,7,＜赤字国債発行の是非は財政当局や党が判断＞一方、自民党の園田博之政調会長代理が21日夜、総合経済対策の財源について赤字国債の発行もやむを得ないとの認識を示したことに関しては評価を避け、赤字国債発行の是非については「私自身は何の意見もない,00000001000
7174,2,財源としては特別会計の積立金や剰余金などのいわゆる「埋蔵金」を活用し、赤字国債の発行を最初から考えているわけではないと指摘,00000001000
7174,14,赤字国債の発行については、財政再建の必要性があり「最初から考えているわけではない」と語った,00000001000
7263,3,財源に関しては、赤字国債の発行は避けたいとの認識を繰り返したが「借金してでもやるべきことがあるかどうかで、物事は決まる」と述べた,00000001000
7263,9,対策に伴う財源では、与党内から赤字国債の発行もやむを得ないとの考え方が浮上している,00000001000
7263,10,与謝野担当相は「赤字国債は避けたいとの願望は、伊吹財務相も私も共通して持っている」としながら「多少使えるかもしれないカネは散見できるが、いずれも法律改正を伴う,00000001000
7263,12,「赤字国債を発行したくないというのは、財政再建を願う者の当然の考えで、私も願っている,00000001000
7267,1,また、経済対策に伴う補正予算編成の可能性に言及しながら、財源について赤字国債の追加発行に慎重な姿勢を示した,00000001000
7267,8,また、対策の財源について赤字国債の追加発行の必要性に言及する声もあるが、伊吹財務相は「総理ができるだけ赤字国債は避けたいと言っており、内閣の一員として総理の意向を最大限、実現するのが義務」と赤字国債発行に慎重な見解を示した,00000001000
7304,23,買収資金の約1700億円は、その相当額を社債や借り入れなど外部調達で賄う意向だとしている,00000001000
7365,5,補正予算の財源について自民党幹部は「伊吹財務相が決めることだが、赤字国債を回避する方針になるだろう」としている,00000001000
7368,0,福田康夫首相は29日、政府与党の緊急経済対策のとりまとめを受けて官邸内であいさつし、補正予算の編成を伊吹文明財務相に指示したことを明らかにしたうえで「赤字国債の発行は行わない」と述べた,00000001000
7371,4,仮に赤字国債が出たとしても、数千億円規模なら想定の範囲として反応が限られるとみている,00000001000
7373,2,福田康夫首相は対策に関する政府与党会議経済対策閣僚会議合同会議で、補正予算の財源について「赤字国債の発行は行わない」と明言した,00000001000
7373,6,財源については、08年度予備費や07年度決算の剰余金などを活用し、赤字国債の追加発行は行わない方向,00000001000
7377,3,補正予算の財源について福田首相は「赤字国債の発行は行わない」と明言したが、公明党が主張してきた定額減税の08年度内実施も明記するなどさらなる財政措置が迫られることは確実,00000001000
7377,8,政府は9月12日召集の臨時国会に補正予算案を提出するが、財源は赤字国債の追加発行を回避する,00000001000
7641,0,米政府系住宅金融機関（GSE）の連邦住宅抵当金庫（ファニーメイ）、連邦住宅貸付抵当公社（フレディマック）の優先株と劣後債は、7日に政府の管理下に入ることが発表されたあと、明暗が大きく分かれている,00100001000
7641,3,一方、優先株とほぼ同様のリスクを持つと多くが考えていた劣後債は、利払いが維持されることから、ほぼ無傷となっている,00100001000
7641,4,ファニーメイの劣後債（2011年償還）は、イールドスプレッドプレミアムが3％ポイント縮小し、3.50ポイント（ビッド）となっている,00000001000
7643,3,格付け会社のA.M.ベストの統計によると、米国の保険会社はファニーメイとフレディマックの株式よりも社債を多く保有している,00000001000
7652,6,具体的な経済財政政策については、「ばらまき的に赤字国債を発行して需要をつくり出すことには反対だ」と述べ、政府が掲げている2011年度の基礎的財政収支（プライマリーバランス）黒字化は「堅持していくべき」と指摘,00000001000
7796,12,しかし社債のスプレッドはかなり拡大した」と述べた,00000001000
8096,10,今後の景気対策については「必要があれば、さらなる対策も必要になってくると思う」と追加対策の可能性に言及したが、その財源は「必ずしも財政出動と赤字国債はイコールではない,00000001000
8096,11,できれば赤字国債は発行しない方がいい,00000001000
8197,7,このうち、国債発行3950億円は、建設国債を1兆0270億円追加発行するかわりに、赤字国債の発行計画を6320億円減額した差額となる,00000001000
8201,5,財源として1兆円程度の建設国債を追加発行する一方、赤字国債を約6300億円減額する,00000001000
8384,1,ただ、第2次補正予算の財源については「赤字国債は考えていない」と述べた,00000001000
8384,3,追加の経済対策で必要となる第2次の補正予算の財源としては、赤字国債の発行を否定した上で「公共投資ならぎりぎり建設国債になる,00000001000
8577,2,一方、焦点となる財源では赤字国債ありきではないとの姿勢を強調するが、厳しい財政事情のなかで、政府与党は財源ねん出に難しい判断を迫られそうだ,00000001000
8586,11,こうした流れは、主に証券会社など国債を取り扱う業者の「ファンディングコスト」に波及し、政府の資金調達手段となる政府短期証券（FB）の入札に影響を及ぼしている,00000001000
8586,12,財務省が8日実施した3カ月物の政府短期証券（545回債、2009年1月19日償還）の最高落札利回りは0.7540％となり、2000年12月25日入札の95回債以来、7年10カ月ぶりの高金利落札を記録,00000001000
8586,13,翌9日入札の2カ物（546回債、08年12月3日償還）では、最高利回りが0.7941％となり、同期間の政府短期証券としては過去最高の落札利回りとなった,00000001000
8689,2,長期上位債務の格付けは「A」、劣後債の格付けは「Aマイナス」に引き下げた,00000001000
8711,1,その上で、追加経済対策では赤字国債を出さずに対処したいとの考えを示した,00000001000
8711,4,追加経済対策では「赤字国債を出さずに済まさなければならない」との認識を示した,00000001000
8711,5,与謝野馨経済財政担当相は同委員会で、赤字国債に関連して「できるだけ出したくないという表現は、良く考えればいろいろな可能性を含んでいる表現」と述べた,00000001000
8720,1,さらに国債レポ市場における流動性改善のため、変動利付債、物価連動債、30年債を国債現先オペの対象に追加することや、ABCPの適格要件を緩和し、年末越えターム物オペの早期開始を決めた,00000001000
8723,3,この中で、レポ市場については、リーマンブラザーズLEHMQ.PK破たんを景気に決済リスク、カウンターパーティリスクが高まり、特に変動利付債、物価連動性を使ったレポでの足元でのファンディングが困難になっているため、今回の措置ではこうした国債を対象に加え、レポ市場の流動性改善をはかったと説明した,00000001000
8815,1,首相は追加対策を「生活対策」と位置づけ、財源として「赤字国債に極力依存しない」方針を表明,00000001000
8815,6,追加対策の財源については「赤字国債に極力依存しない」と明言,00000001000
8843,5,また、赤字国債の発行については「首相も極力使わないということで、われわれに命じられている,00000001000
8941,5,同相によると、金融機関が発行する劣後債に応募する形で、クレディアグリコールCARG.PAに30億ユーロ、BNPパリバ(BNPP.PA)に25億5000万ユーロ、ソシエテジェネラル(SOGN.PA)に17億ユーロ、クレディミュチュエルに12億ユーロが注入される,00000001000
8950,3,追加対策の財源について麻生首相は「赤字国債に極力依存しない」ことを表明しているが、中川財務金融相は「総理の指示は『極力』との言い方,00000001000
8950,6,他方、複数の報道が定額減税の規模について2兆円程度、財源に財政投融資特別会計の剰余金をあてる方向と伝えていることに対し、「2兆円は政府与党で正式に提案されているわけではない」と述べた上で、財源に関して「赤字国債を極力発行しないための最大限の努力として、あらゆるものを検討することは必要と思う」との認識を示した,00000001000
8951,9,問題は追加対策に伴う財源問題で、政府与党は対策の策定にあたっては「赤字国債に極力依存しない」方針で臨んでいる,00000001000
8967,8,一方、追加経済対策の財源については、両党間では「赤字国債に極力頼らないとの前提で、財政投融資特別会計などを中心に財源を生み出していく」（山口政調会長）との意見が支配的で、与党内では、財政投融資特別会計の金利変動準備金の一部を充てる方向で検討が進められている,00000001000
9014,1,一方、金利水準が相対的に高いユーロ債に前向きな投資姿勢を維持する,00000001000
9014,21,すでに6月末の時点からユーロ債の比率は上がっている,00000001000
9045,11,＜外国債券＞上期のオープン外債は、社債の中で個別銘柄の入れ替えやセクターの調整は行ったが、残高の大きな増減はなかった,00000001000
9048,7,金融分野は、日本の株式相場が大幅に下落した結果、転換社債の評価損益の悪化や株式の減損計上などによって、2008年9月末の株式相場の水準が2009年3月末まで継続するとした場合、従来見込みに対し営業利益が約600億円減少するという,00000001000
9059,7,追加対策の財源は、麻生首相が16日に政府与党に対策策定を指示した際、「赤字国債に極力依存しない」ことを表明している,00000001000
9169,6,朝日生命は、円建て外債を除く国内債券の残高が、上期に200億円減少し、9月末に2兆8000億円となった,00000001000
9172,0,政府の管理下に置かれているアイスランドの銀行最大手カウプシング銀行KAUP.ICが発行した4銘柄発行総額780億円のサムライ債（円建て外債）がデフォルト（債務不履行）となった,00000001000
9290,4,政府筋は対策に伴う財源について「財政投融資特別会計など特別会計の活用で赤字国債の発行は回避できた」としたが、同時に建設国債対象の対策が盛り込まれていることも明らかにした,00000001000
9316,5,追加経済対策の財源は赤字国債に依存せず、特別会計積立金等を活用する,00000001000
9320,0,中川昭一財務金融担当相は30日の記者会見で、追加経済対策について、赤字国債を発行しないのは大事なポイントだとした,00000001000
9321,8,こうした対策の財源は赤字国債に依存せず、財政投融資特別会計の金利変動準備金などを活用する,00000001000
9324,3,こうした対策の財源は赤字国債に依存せず、財政投融資特別会計の金利変動準備金などを活用する,00000001000
9325,0,中川昭一財務金融担当相は30日の記者会見で、追加経済対策の財源について「赤字国債を発行しないのは大事なポイントだ」と強調し、財政投融資特別会計の準備金や建設国債の発行などで手当てする考えを示した,00000001000
9326,9,この点について与謝野担当相は「赤字国債を出すことは財政規律からいってあまりにも許されないということで、臨時異例の措置として財融特会を使わせていただく,00000001000
9327,2,財源には財政投融資特別会計の金利変動準備金などを活用し、赤字国債の発行を回避する,00000001000
9920,4,海外進出している日本企業は従来、現地の資金ニーズを現地の金融機関からの借り入れや社債の発行でまかなっていたが、グローバルな信用収縮で資金調達が難しくなっており、東京の本社から邦銀に対して資金供給の要請が強まっているとした,00000001010
10010,5,中川財務金融相は2兆円の給付金を柱とする追加経済対策について「赤字国債を発行しない,00000001000
10042,0,野村ホールディングス(8604.T)は22日、同社が自己資本を増強するために生命保険会社などに劣後債の引き受けの打診を始めたとの一部報道に対し、「現時点において決定した事実はない」とのコメントを発表した,00000001000
10042,1,同日朝のNHKは、野村HDが2009年3月期決算で多額の損失を計上する見込みのため、劣後債の発行により数千億円規模の資本増強を行うことを目指し生命保険会社などに資金拠出の打診を始めていると報じた,00000001000
10079,2,日経新聞やNHKは22日、野村HDが2009年3月期決算で多額の損失を計上する見込みのため、劣後債や劣後ローンの発行により数千億円規模の資本増強を行うことを目指し生命保険会社などに資金拠出の打診を始めていると報じた,00000001000
10079,3,一株利益が希薄化する可能性がある公募増資ではなく劣後債や劣後ローンによる資本増強を検討するという報道であり、市場の懸念は現時点では強まっていない,00000001000
10092,4,一方、上場マンションデベロッパーでも社債をシンジケート･ローンでリファイナンスする例が出ていることなどがその理由という,00000001000
10169,3,アーバンは今年7月、総額300億円の転換社債型新株予約権付社債（CB）をパリバを引き受け先として発行したが、同時にパリバとスワップ契約を締結,00000001000
10205,6,政府債利回りがなお低下する余地があると見込んでいるファンドマネジャーや、社債や株式市場の急激な下落が一巡するのを待ち構えている投資家にとって、（政府債利回りが上昇に転じる）タイミングがすべてだ,00100001000
10214,0,日銀は、検討中の企業金融の円滑化策の中で、1998年末に実施した「臨時貸出制度」や、社債や証書貸付債権の適格担保基準の緩和などについて、具体的な対応策を示す方向だ,00000001000
10214,7,一方、「民間企業債務の適格担保としての取り扱い」では、社債や証書貸付債権などの適格担保基準の緩和が検討される見通し,00000001000
10214,8,社債はこれまで、原則「A格相当以上」しか担保として認めていなかったが、格付基準を引き下げるなどして、担保範囲の拡大を図る,00000001000
10307,0,野村ホールディングス(8604.T)は1日、劣後特約付社債（SB）と劣後特約付の転換社債型新株予約権付社債（CB）の発行で最大4100億円を調達すると発表した,00000001000
10310,8,また、劣後特約付社債と劣後特約付の転換社債型新株予約権付社債（CB）の発行で最大4100億円を調達し、財務基盤の強化を目指すことも発表した,00000001000
10347,2,金融当局は動きを加速させており、バーナンキ米連邦準備理事会（FRB）議長は金利政策の限界を認めた上で大量の長期国債の買い入れ方針を示唆し、豪準備銀行（RBA）は予想を上回る1％の利下げを実施,00000001000
10349,3,さらに社債と証書貸付債券の担保としての適格要件について、従来の「A」格相当以上から「BBB」格相当以上に緩和することも併せて決定した,00000001000
10356,2,＜企業金融環境の改善効果ある＞日銀はこの日の臨時会合で、社債と企業向け証書貸付債権の適格担保の範囲をこれまでの「A格相当以上」から「BBB格相当以上」に緩和するとともに、新たに民間企業債務を活用したオペレーションの導入を決定した,00000001000
10356,3,白川総裁は、適格担保範囲の拡大では、社債で4500億円程度、企業向け証書貸付債権で1.6兆円程度の拡大を見込んでいるほか、民間企業債務を活用した新オペレーションでは3兆円程度の資金供給を見込めることを明らかにした,00000001010
10357,2,●新たなオペには工夫必要、課題提示は評価＜第一生命経済研究所主席エコノミスト熊野英生氏＞オペの担保とする社債の格付けをこれまでの「A」から「BBB」以上に引き下げ、日銀が信用リスクを引き受けるところまで踏み込んだ点は評価する,00000001000
10357,8,●企業の資金繰り支援に有効、社債担保要件緩和で起債増へ＜新光証券債券営業部投資情報室クレジットアナリスト金子良介氏＞日銀が社債などを担保に銀行などに有利な条件で資金を貸し出す制度を導入することを決めたことは、信用不安から急激に悪化している企業の資金繰りを支援する有効な制度と考えている,00000001000
10357,9,担保として認める社債の条件が緩和されることで、銀行は社債を日銀に引き受けてもらえる可能性が高まることから、企業の発行する社債を引き受けやすくなる,00000001000
10443,3,同氏はまた、米連邦準備理事会（FRB）は金融危機の一段の深刻化を回避するため株式やジャンク債（投機的等級債）を買い取るべきだとし、それによって相場が回復し、納税者の大きな利益になるとの見方を示した,00000001000
10446,12,野村は1日、劣後CB（転換社債型新株予約権付社債）などを発行し、最大4100億円を調達すると発表,00000001000
10447,10,「政府がどこまで具体的な景気対策を考えているのか、どの程度の規模まで財政が膨らむのかはまだ不透明だが、当初は回避する方向だった赤字国債の発行は避けられない状況のようだ,00000001000
10451,2,バーナンキ議長は1日、「FRBは公開市場で相当規模の長期国債や機関債の購入が可能だ」と述べ、「この手法はこうした債券の利回りに影響を与え、総需要を刺激する可能性がある」と語った,00000001100
10494,4,報道によると、国債や社債などの資産を中銀や財務省が直接買い入れるほか、中銀がバランスシートを拡大し、短期金融市場に追加資金を供給することなどが検討されている,00000001000
10498,0,欧州中央銀行（ECB）のトリシェ総裁は4日の記者会見で、ECBが政策金利の引き下げ過ぎを懸念し、国債や社債の買い入れなど、金利以外で金融システムを支援する政策も視野に入れていることを明らかにした,00000001100
10498,6,総裁によると、選択肢の一つは米連邦準備理事会（FRB）の例にならい、金融システムに流動性を供給するため政府債や社債を買い入れることだという,00000001000
10507,13,三菱UFJ証券シニア投資ストラテジストの吉越昭二氏は「GM(GM.N)について言えば社債の発行残高も多い,00000001000
10517,10,三菱UFJ証券シニア投資ストラテジストの吉越昭二氏は「GM(GM.N)について言えば社債の発行残高も多い,00000001000
10711,2,レビン上院議員（民主党、ミシガン州）は「米自動車業界の崩壊は、1兆ドルを超える社債やクレジットデフォルトスワップ（CDS）、その他の金融商品の支払い停止につながるだろう」との見方を示した,00000001000
10724,3,MSCBは株価に応じて転換価格が変わる社債だが、エルピーダが発行したMSCBには下限が設けられており、20営業日連続で株価の終値がこれを下回った場合、繰り上げ償還される仕組みになっていた,00100001000
10724,17,別の手法で資金を調達し、設備投資計画を出来るだけ変えない戦略も考えられるが、社債は「シングルAなどの優良格付けの会社がようやく発行できる」（証券アナリスト）とされるなど、市場環境は厳しさを増している,00000001000
10794,6,なお、来年度の市中発行総額について財務省幹部は「新規財源債、財投債などの内容が見えてこないと議論しにくい」とした上で、今回の会合で出た意見を反映させつつ「実際の発行総額がどう落ち着くのかということや、個人向け国債の販売が思わしくないといったことを含め、具体的な発行計画を完了させていくことになる」と述べるにとどめた,00000001000
10863,0,米財務省が15日発表した海外投資家による対米証券投資に関する統計によると、信用危機や世界景気低迷が深まる中、10月の買い越し額が過去最大となった,00100001000
10863,14,社債も131億ドルの売り越しで、前月から売り越し額が拡大,00000001000
10985,4,3カ月物TBのリターンは既にゼロに近く、長期国債の利回りは50年ぶりの低水準にある,00000001100
10986,7,また、2008年度税収について、景気の落ち込みを背景に7兆円を上回る減収になるとの見通しを示し、年明けの通常国会に提出する08年度の第2次補正予算案において「（減収分の補てんを）赤字国債の発行で対応したい」と語った,00000001000
10993,11,さらに米政府系住宅金融機関（GSE）が発行した債券の買い取り拡大、長期国債の買い入れを検討するとした,00000001000
11031,4,ただ、ECBが米連邦準備理事会（FRB）に追随し、金利がECBが妥当とみる水準以下に下がる前でも、社債か国債の購入を開始する可能性がある、とみられている,00000001000
11043,3,また、短期の資金供給オペの負担を軽減するため、これまで月1.2兆円のペースで行ってきた長期国債の買い入れを月1.4兆円ペースに増額,00000001000
