parentid,childid,body,category
1703,7,モーガンキーガンのドナルドラタジザク氏は「重要な問題は、グリーンスパン前議長が1990年や2000年のリセッション（景気後退）後にやったように、バーナンキ議長も失業率が低水準に戻るまで金利を低い水準に据え置くかどうか、あるいは持続可能な成長軌道に戻った途端に金融緩和を解除するのか、という点だ」としたうえで「バーナンキ議長は違うと思うが、まだ分からない,01000000000
1973,3,一部のアナリストからは、リセッションに近い水準で、来週発表の雇用統計が弱い内容となる可能性が高まったとの声が出ている,01000000000
2028,0,3日からの週の米国株は雇用統計など経済指標をにらんだ展開になりそう,01000000000
2116,6,労働市場は2月に弱まったようだとし、失業率は年内に上昇する可能性が高いと予想,01000000000
2246,0,米労働省が発表した2月の雇用統計は、非農業部門の雇用者数が6万3000人減少し、2カ月連続でマイナスとなった,01000000000
2246,8,雇用統計の発表に先立ち、FRBは、金融市場での流動性圧力の緩和に向け、3月1024日に行うターム物入札の供給額を、従来の各300億ドルから各500億ドルに引き上げることを明らかにした,01000000000
2246,9,2月の失業率は、労働人口の減少に伴い4.8％と、前月の4.9％から改善した,01000000000
2281,5,  2月の雇用統計を受けてドル安／円高圧力が強まり、米リセッション入りの可能性も高まったことで、東京市場にも下値不安が広がった,01000000000
2286,15,にもかかわらずドルの下げが限られたのは、雇用統計の悪化をにらんだドル売りポジションがすでに構築されていたためだ,01000000000
2300,0,米労働省が7日発表した2月の雇用統計は、非農業部門の雇用者数が2カ月連続で減少となった,01000000000
2300,6,失業率は4.9％から4.8％に低下したが、これは職探しをあきらめる人が増えたことを反映しているに過ぎない、との声が聞かれた,01000000000
2306,3,ゴールドマンは7日のリポートで「雇用統計により米経済がリセッション（景気後退）入りしていることがほぼ確実になった」と指摘,01000000000
2319,4,7日に発表された2月の雇用統計は非農業部門雇用者数が2カ月連続で減少、金融市場ではFRBの緊急利下げに対し、警戒感が強まっていた,01000000000
2605,8,株や為替、失業率などにじわじわと効いてくるかもしれない」と指摘,01000000000
2858,4,低成長を背景に失業率が徐々に上昇すると予想される」と述べた,01000000000
2871,11,ロイヤルバンクオブスコットランド（RBS）のヘッドオブFXストラテジー、山本雅文氏も、ISMは製造業、非製造業とも小幅悪化、雇用統計はマイナス継続を予想したうえで「4月29─30日に開く次回連邦公開市場委員会（FOMC）での50ｂｐ利下げを織り込みにいく形でドル売り安心感が高まっていく」との見方を示す,01000000000
2890,1,経済指標では、3月の米供給管理協会（ISM）景気指数や雇用統計が発表される,11000000000
2892,1,経済指標では、3月の米供給管理協会（ISM）景気指数や雇用統計が発表される,11000000000
2898,2,米国では、ISM製造業景気指数や雇用統計などの結果次第では、景気後退の深さや期間をめぐって悲観論が台頭しかねない,01000000000
2905,0,31日からの週の米株式市場は、雇用統計でリセッション（景気後退）の兆候が新たに示される見通しであるほか、利益見通しの下方修正に動く企業が増えるとみられることから、上値の重い展開になる見通し,01000000000
2923,6,米国でISM製造業景気指数、ISM非製造業景気指数、雇用統計など3月の重要な経済統計が相次ぐ,01000000000
2969,3,失業率は7.8％に低下した,01000000000
3033,14,景気減速を受けて企業が人員を削減するとのエコノミストの見方とは裏腹に予想外の増加となったことで、週末の雇用統計にも楽観的な見方が広がっている,01000000000
3061,8,ただ、失業率は上昇すると予想されている,01000000000
3068,10,ただ、3月29日までの週の新規失業保険週間申請件数が40万7000件と、2005年9月以来の高水準だったことを受けて、雇用統計も弱い可能性があると警戒感が高まっている,01000000000
3082,1,失業率も5.1％と2年半ぶり高水準を記録、米経済のリセッション（景気後退）入り懸念を一段と強める内容となった,01000000000
3082,2,ロイターがまとめた雇用者数予想は6万人減、失業率は5％だった,01000000000
3083,11,失業率も5.1％と2年半ぶり高水準を記録,01000000000
3087,0,米ホワイトハウスは4日、3月の雇用統計の内容は歓迎できないとの見解を示した,01000000000
3087,2,フラット報道官は「本日の雇用統計については、明らかに歓迎できない,01000000000
3087,3,雇用者数が減少し失業率が上昇した」と述べた,01000000000
3100,5,失業率もロイター予想5％に対して5.1％となり、米国の雇用の弱さが明らかになった,01000000000
3101,1,6日付のパイス紙によると、グリーンスパン氏は、リセッションとみなすには、受注の大幅な減少、失業率の急上昇、景気の大幅な悪化といった兆候が見られるべきだとした上で、「一部は見られるが、まだ多くは見られない,01000000000
3142,2,住宅市場のファンダメンタルズが引き続き悪化していることや、米大統領戦をめぐる不透明な状況、失業率の上昇などにより米銀セクターはクレジットコストが上昇すると予想,01000000000
3147,2,4日発表された3月の米雇用統計では、失業率が5.1％と2年半ぶり高水準となったほか、非農業部門雇用者数は8万人減と、過去5年間で最大の減少となった,01000000000
3424,1,この推定に基づけばシティの「失業率」は5％となる,01000000000
3424,2,シティの「失業率」は、ドットコムバブルがはじけた2000─01年に7％に達したが、その後、好調な世界経済や市場の活況などに支えられ就業者数が劇的に増加した,01000000000
3572,13,来週のISM指数や雇用統計で弱い数字が出た場合、再びセンチメントが悪化することもありうるので注視が必要だ」（大和住銀投信投資顧問チーフストラテジストの門司総一郎氏）と、市場関係者は持続的な株価上昇に自信を持ちきれていない,01000000000
3765,8,ただ、米国で雇用統計や住宅価格のマイナスの継続が予想されるなか、「米サブプライムローン問題の収束や景気回復の兆候はまだ出てきておらず、米金利、ドルの上昇余地は限定的になるだろう」との見方を示す,11000000000
3880,1,長官は、失業保険の給付拡大など、追加の景気対策をとる時期ではない、と主張した,01000000000
3887,13,週末の雇用統計や連休を控えて市場参加者が少ないなか、個別の好業績銘柄が買われている程度だ」（準大手証券トレーダー）として、日経平均は足踏みが続いた,01000000000
3943,6,失業率は5.0％と前月の5.1％から改善した,01000000000
3965,4,4月の米雇用統計では、非農業部門雇用者数は前月比2万人減と減少幅が市場予想を大幅に下回り、失業率は5.0％に改善,01000000000
4018,1,セインCEOは「住宅価格下落、食品エネルギー価格高および高失業率は、米消費を抑制し、今後半年から1年の間景気の足かせとなる」との見方を示した,01000000000
4223,3,ローゼンバーグ氏は、個人消費や消費者信頼感が落ち込み、失業率が上昇し、労働時間が大幅に減少していることから、米経済は既にリセッション入りしていると指摘,01000010000
4683,2,失業率が4％台になるのは昨年9月以来,01000000000
4697,7,6日発表の米5月雇用統計では、失業率が4月の5.0％から小幅上昇して5.1％となり、非農業部門雇用者数は4月の2万人減から、5月は5万人減となることが予想されている,01000000000
4698,7,6日発表の米5月雇用統計では、失業率が4月の5.0％から小幅上昇して5.1％となり、非農業部門雇用者数は4月の2万人減から、5月は5万人減となることが予想されている,01000000000
4710,2,総裁は講演原稿で、住宅価格の下落は過去50年間で最大だが、これは失業率が比較的低いなかで起きていると指摘,01000000000
4710,3,失業率が上昇すれば、経済は一段と圧迫されると述べた,01000000000
4710,6,「仮に失業率が上昇し住宅価格の下落が続けば、住宅市場の調整がもたらす金融の緊張が、複雑な証券化にかかわる大手銀行や建設向けにかなりの融資残高を持つ中小銀行にとどまらず、より広い範囲におよびかねない」と述べた,01000000000
4718,2,ISM製造業景況指数や雇用統計など5月の米指標が注目材料で、予想以上に悪化しなければ市場心理が反転することはない、という,11000000000
4719,0,2日からの週の米株式市場は、雇用統計など指標が前週に引き続き堅調な内容となり、かつ原油価格が上昇しなければ、力強く6月をスタートする可能性がある,01000000001
4719,3,今週も雇用統計など注目すべき経済指標が数多く発表される予定,01000000000
4719,9,5月の雇用統計は6日に発表される,01000000000
4719,10,ロイター調査によると、非農業部門雇用者数は5万5000人減少、失業率は5.1％の見通し,01000000000
4724,2,ISM製造業景況指数や雇用統計など5月の米指標が注目材料で、予想以上に悪化しなければ市場心理が反転することはない、という,11000000000
4806,4,また、5％前後で推移している失業率は過去30年間を10年単位で平均化した水準を下回っていると指摘,01000000000
4828,7,OECDは米国の失業率が昨年の4.6％から今年は5.4％に、来年は6.1％に上昇すると予想,01000000000
4828,8,この高水準の失業率と大幅な需給ギャップ、商品価格の落ち着きが相まって、インフレ圧力が緩和されるとみている,01000000000
4879,9,雇用統計が強く米利下げ打ち止めが金融問題の後退の証左とうまく市場に受け止められれば、1万5000円を目指す展開も予想される,01000000000
4889,3,「週末で、雇用統計など重要な米経済指標の発表を控えていることもありポジション調整売りが出ている,01000000000
4902,0,米労働省が6日発表した5月の米雇用統計によると、失業率が5.5％と2004年10月以来の高水準へ上昇し、米経済が依然として景気後退のリスクに直面していることを示す形となった,01000000000
4902,1,4月の失業率は5％だった,01000000000
4902,4,ロイターがまとめたエコノミスト予想では、雇用者数が5万8000人減、失業率は5.1％だった,01000000000
4902,6,失業率の増加は労働市場への流入が大幅に増加したことが一因,01000000000
4902,8,アナリストは、失業率の上昇で消費者信頼感が一段と悪化する可能性が高いと指摘,01000000000
4907,7,5月の米雇用統計は、失業率が5.5％と2004年10月以来の水準に上昇,01000000000
4907,12,雇用統計を受け優良株が売られた,01000000000
4908,7,5月の米雇用統計は、失業率が5.5％と2004年10月以来の水準に上昇,01000000000
4908,12,雇用統計を受け優良株が売られた,01000000000
4921,3,5月の米雇用統計では、失業率が5.5％と2004年10月以来の水準へと急上昇,01000000000
4921,7,6日の米国市場では雇用統計や原油高を受けて債券相場が上昇しているため、東京市場でも債券先物買い／株式先物売りが活発化する可能性があるとみられ「東京市場は、先物主導で下落しそうだ」（大手証券）との声が出ている,01000000000
4926,0,失業率の急上昇や原油価格の高騰を受けて、市場関係者の間では、米連邦準備理事会（FRB）が今年第4四半期にも政策金利引き上げを開始する、との観測が後退した,01000000001
4927,4,5月の米雇用統計では、失業率が5.5％と2004年10月以来の水準へ急上昇,01000000000
4927,12,雇用統計で米景気への懸念が強まりインフレ圧力との間で米金融政策の不透明感が強まるなかで「日本株は米国金利から受ける影響が一番小さいため、買いを入れやすい」（外資系証券）という,01100000000
4931,2,米労働省が6日発表した5月の米雇用統計によると、失業率は4月の5％から22年ぶり最大の上昇幅となる0.5％ポイント上昇し、5.5％となった,01000000000
4936,1,失業率の大幅な悪化で米経済の足腰の弱さが明らかになり、マネーフローの面でユーロ買い／ドル売りと原油先物買いを絡めた動きが強まれば、一層、米経済の重しになりかねない、と警戒されている,01000000000
4937,6,5月米雇用統計では、失業率が5.5％と2004年10月以来の水準へ急上昇,01000000000
4962,1,  先週発表された5月の雇用統計で失業率が5.5％に急上昇したが、米経済が大幅な下降局面に入るリスクは回避した可能性があるとの認識を示した,01000000000
4966,1,  また、先週発表された5月の雇用統計で失業率が5.5％に急上昇したが、米経済が大幅な下降局面に入るリスクは回避した可能性があるとの認識を示した,01000000000
4971,1,米ガソリン価格が記録的水準に上昇、失業率も上昇し、消費者心理が低迷するなか、オバマ氏は本選に向けた選挙戦の焦点を経済問題に当てる構えで、米経済について「株価や経済面の見出しを読まなくても、状況の深刻さは理解できる」と述べた,01100010000
5027,0,オーストラリア連邦統計局が12日発表した5月の就業者数（季節調整済み）は前月比1万9700人減少し、失業率は4.3％となった,01000000000
5027,1,ロイターがまとめた市場予想は就業者数が1万3500人増、失業率が4.2％だった,01000000000
5167,3,WSJは、8月利上げ説について、それまでに2カ月分の雇用統計をはじめ、各種インフレ指標が発表されることもあり、可能性は排除できないとしている,01000000000
5299,10,一方で、失業率が上昇するなかFRBが利上げしたとすれば異例のことだと語った,01000000000
5506,12,そのうえで「ISM製造業非製造業景況指数は景況感の悪化が予想されている一方、雇用統計では前月急上昇した失業率がわずかに低下する見通しで、米金利やドルは指標に振らされやすい展開だが、基調としてはドルは軟調が継続する」とみている,01000000000
5507,12,そのうえで「ISM製造業非製造業景況指数は景況感の悪化が予想されている一方、雇用統計では前月急上昇した失業率がわずかに低下する見通しで、米金利やドルは指標に振らされやすい展開だが、基調としてはドルは軟調が継続する」とみている,01000000000
5512,13,7月3日発表の雇用統計は雇用情勢の暗さを示すと予想されている,01000000000
5512,15,失業率は5.4％と、前月の5.5％からやや改善するとみられている,01000000000
5513,12,そのうえで「ISM製造業非製造業景況指数は景況感の悪化が予想されている一方、雇用統計では前月急上昇した失業率がわずかに低下する見通しで、米金利やドルは指標に振らされやすい展開だが、基調としてはドルは軟調が継続する」とみている,01000000000
5559,2,原燃料価格の上昇や失業率の増加は、家計消費活動や企業活動にマイナスの影響を与える可能性がある,01000000000
5621,2,3日の雇用統計もさえない内容となる可能性が出てきた,01000000000
5621,7,6月の雇用統計も恐らく弱い内容となり、米連邦準備理事会（FRB）は当面、金利を据え置くだろうと述べた,01000000000
5623,10,また、企業向け給与計算サービスのオートマチックデータプロセッシング（ADP）子会社などが集計した6月のADP全米雇用報告で、民間部門雇用者数が7万9000人減少したことを受け、3日発表される雇用統計が悪い内容になるのでは、との見方が広がった,01000000000
5630,5,調査によると、6月の失業率は5.4％と、3年半ぶりの高水準となった5月の5.5％から小幅低下する見通し,01000000000
5630,6,雇用統計は米東部時間7月3日午前8時30分（1230GMT、日本時間午後9時半）に発表となる,01000000000
5638,5,それが雇用統計となる可能性もある」と指摘,01000000000
5665,0,米ホワイトハウスは3日、雇用統計非農業部門雇用者数が6カ月連続で減少したことは成長減速の新たなサインとの認識を示し、米国は低成長期に入っていると述べた,01000000000
5665,1,ペリノ大統領報道官は記者団に対し「きょうの雇用統計は見通しとほぼ一致した」と指摘,01000000000
5666,0,米労働省が3日発表した6月の雇用統計は、非農業部門雇用者数が6万2000人減少した,01000000000
5666,2,6月の失業率は5.5％だった,01000000000
5666,3,ロイター調査によるアナリスト予想では失業率が5.4％、雇用者数が6万人減となっていた,01000000000
5666,5,ワコビア証券のシニアエコノミスト、ゲーリーセイヤー氏は「（雇用統計は）労働市場が依然として非常に軟調なことを示している,01000000000
5666,10,前出のセイヤー氏は「（雇用統計は）連邦準備理事会（FRB）が当面、政策を維持する必要があることを示している,01000000000
5673,3,リーマンブラザーズのシニアエコノミスト、イーサンハリス氏は「雇用統計から判断して経済はあまりにぜい弱で利上げするのは無理,01000000000
5678,2,雇用統計では非農業部門雇用者数が6カ月連続で減少,01000000000
5678,11,雇用統計とISM非製造業統計の発表後、金利先物は8月の利上げ確率を14％織り込む水準となった,01000000000
5833,4,労働省が前週発表した6月の雇用統計では、非農業部門雇用者数が6万2000人減少した,01000000000
6038,15,失業率も高止まりし、ドルがじりじり売られる展開を予想する,01000000000
6356,3,失業率以外の数字も軒並み悪化した,01000000000
6363,8,大田担当相は内訳をみても、失業率では、雇用者数が増加する一方で失業者数も増加,01000000000
6363,10,失業率の悪化で総務省は雇用判断を「改善に足踏みが見られる」から「先行き注意が必要」に下方修正した,01000000000
6419,5,ADPの雇用報告と労働省が発表する雇用統計の間には必ずしも相関関係があるわけではない、と指摘するアナリストもいる,01000000000
6419,6,ハイフリークエンシーエコノミクスの米首席アナリスト、イアンシェパードソン氏は「労働市場の実質的な状況改善を示唆している統計は他になく、今回のADP報告が1日の雇用統計に反映される可能性は非常に低い」と指摘した,01000000000
6497,0,米労働省が1日発表した7月の雇用統計は、失業率が5.7％と4年ぶりの高水準となる一方で、非農業部門雇用者数は予想よりも小幅な減少にとどまった,01000000000
6497,1,前月の失業率は5.5％だった,01000000000
6497,3,ロイターがまとめたアナリスト予想は、失業率が5.6％、非農業部門雇用者数は7万5000人減だった,01000000000
6497,9,野村証券のチーフエコノミスト、デビッドレスラー氏は「景気が弱く足踏み状態でさほど成長していないことを示す他の統計と（雇用統計は）全体的に合致しているように見える」と語った,01000000000
6503,3,一方失業率は4年ぶり高水準を記録した,01000000000
6503,9,D.A.デービッドソンのシニアバイスプレジデントのフレデリックディクソン氏は「株式市場は原油価格が反発したことから下落した」と述べ、市場は雇用統計よりも原油価格動向により敏感になっていると指摘した,01100000001
6505,2,7月の失業率は5.7％と4年強ぶりの水準に悪化,01000000000
6517,6,失業率は4年ぶりの高水準を記録した,01000000000
6519,7,失業率は4年ぶりの高水準を記録した,01000000000
6527,0,米労働省が1日発表した7月の雇用統計は、非農業部門雇用者数が7カ月連続の減少となった,01000000000
6527,2,7月の非農業部門雇用者数は5万1000人減と、予想ほど悪い内容ではなかったが、これまでの雇用統計をみる限り、状況は過去の景気後退時と酷似している,01000000000
6527,4,労働省のキースホール労働統計局長は、雇用統計だけで景気後退入りを判断することはできないとしながらも、過去2回の景気後退局面では8カ月連続で雇用が減少したと指摘している,01000000000
6527,5,問題を複雑にしているのは、雇用統計と他の労働指標に食い違いがみられることだ,01000000000
6527,6,雇用統計の90分後に米供給管理協会（ISM）が発表した7月の製造業景気指数では、製造業の雇用が昨年10月以来初めて増加に転じたことが明らかになった,01000000000
6527,9,雇用統計では製造業の雇用が7月に3万5000人減少したとなっている,01000000000
6531,9,FRBでは、これまで複数の当局者が、政策金利を長期間据え置くリスクに言及しているが、先ごろ発表となった雇用統計や国内総生産（GDP）統計では米経済の弱さが浮き彫りになっており、市場では、忍耐強い金融政策が必要になるとの見方が強まっている,11000000100
6570,5,＜経済＞7月の米雇用統計は、失業率が5.7％と4年超ぶりの高水準となる一方、非農業部門雇用者数は5万1000人減と7カ月連続で減少した,01000000000
