parentid,childid,body,category
2481,3,ベアースターンズは14日、資金繰り悪化を理由にニューヨーク連銀から資金供給を受けたと発表していた,00000000010
2481,4,米連邦準備理事会（FRB）当局がベアースターンズに資金供給を実施したのは、他の金融機関などに信用不安が波及することを防ぐことが目的と見られている,00000000010
2516,9,日銀によると、これまで総じて好調だった新興国への資金流入は、新興国の中での選別が進んできているという,00000000010
2535,1,供給の5倍近い応募があり、市場のおう盛な資金需要を反映する形となった,00000000010
2706,1,世界の政策当局は2007年8月以降、何千億ドルにも上る資金供給、総額1500億ドルに達する景気対策をはじめとする数多くの対策を打ち出したが、いずれも市場の信頼感を回復することはできず、米国、英国、ドイツの金融機関による巨額損失の計上が相次いだ,00000000010
2714,3,ベアースターンズへの資金供給は2.5％の公定歩合で実施される,00000000110
2737,4,一方、長期国債の買い入れについては「あくまでも円滑な資金供給という金融市場調節上の必要に基づいて実行している,00000001010
2739,2,JPモルガンがFRBの資金供給を受けてベアー買収条件を1株当たり2ドルという破格の安さから10ドルに引き上げたことを受け、クレジット危機が和らぐとの期待から米国株式市場は2営業日連続で大幅に上昇した,00000000010
2760,0,25日の欧州市場で、欧州金融機関によるおう盛な資金需要がみられた,00000000010
2760,1,期末越え資金需要に加え、市場の不安定化継続が背景とみられている,00000000010
2760,9,BNPパリバの金利ストラテジスト、ナタリーフィエ氏は「期末越えの資金需要が強いが、各中銀とも市場安定に向け追加流動性供給を行っており、流動性は潤沢とみる,00000000010
2834,0,イングランド銀行（英中央銀行）とスイス国立銀行（中央銀行）は27日、短期金融市場で追加の資金供給を実施した,00000000010
2834,9,スイスフランの3カ月物ロンドン銀行間取引金利（LIBOR）は前日、中銀の目標レンジ中央値（2.75％）を超える2.85％前後まで上昇しており、スイス中銀の資金供給にはLIBORを低下させる目的があったとの見方も出ている,00000000010
2841,3,制度導入から2週間目での急増は、短期金融市場の緊張を背景に証券会社の資金需要が強いことを示している,00000000010
2841,5,応札額が予想を下回ったことで、アナリストの間では、証券会社の資金需要はさほど強くないのではないか、との見方が広がった,00000000010
2880,3,減速しているとはいえ基本的に堅調なユーロ圏の経済成長と、持続的で力強いマネーサプライの拡大という状況に直面しており、物価安定には中期的に上向きのリスクがある」と述べた,00000000010
3046,6,金融監督については、モーゲージ市場への資金供給や住宅差し押さえリスクの低減に向け、米連邦住宅局（FHA）などの機関の能力拡大など、現在の規制制度の抜本的見直しが金融安定化に欠かせないと指摘した,00000000010
3051,2,FRB傘下のニューヨーク連銀は、JPモルガンチェース(JPM.N)によるベアースターンズ買収支援で、290億ドルの資金供給を決めた,00000000010
3104,0,財務省が7日に発表した3月末の外貨準備高は1兆0155億8700万ドルとなり、前月末から76億0600万ドル増加した,00000000010
3104,6,昨年12月末時点の各国の外貨準備高をみると、1位が中国の9691億SDR，2位が日本の6038億SDR、3位がロシアの2944億SDR、4位が台湾の1715億SDRなどとなった,00000000010
3233,0,日銀が午前8時50分に発表した3月のマネーサプライ（通貨供給量、M2＋CD）は、前年比2.2％増加となり、2月の同2.3％増より伸び率が縮小した,00000000010
3282,7,バーナンキ議長は、大恐慌時代は金融機関の破たんや物価下落、マネーサプライの収縮にFRBが手を打たなかったことが、不況の長期化につながったと指摘,00000000010
3344,6,その上で、「その国の通貨が切り上がることは輸入品の価格上昇のクッションになり、中国の場合は過剰流動性の芽を摘むことにも貢献する,00000000010
3382,6,ECBは、機能不全を起こしたクレジット市場の活性化のため、金融市場に積極的に資金供給を行ってきたが、物価高騰が抑制できなくなることを恐れ、米連邦準備理事会（FRB）とは違い、利下げに消極的な姿勢を示している,00000000010
3506,7,今回の金融市場の混乱では、マネーサプライだけでなく、信用全体をコントロールすることの重要性を学んだとし、「他のバブルが崩壊しつつあるなかで、商品バブルは依然として膨らんでいる」と指摘した,00000000010
3585,7,07年末時点での外貨準備高は428億ユーロ,00000000010
3611,8,企業の資金需要についても低調に推移している」とし、厳しい局面に入りつつあるとの認識を示した,00000000010
3777,4,同氏は、インフレ低下を妨げている5つの要因として、急激な経済成長による過度の需要、貿易や投資投機による中国への資金流入、賃金の上昇、人民銀行による利上げ、資産価格の上昇を指摘した,00000000010
4005,7,世界的な資金の余剰感が株式への資金流入を促す要因になっている」（準大手証券エクイティ部）との声が出ている,00000000010
4099,6,また同総裁は、それ以外で中国の金融政策が対応すべき問題として、金融機関の動向のほか世界的な資金移動の不均衡などを挙げた,00000000010
4107,0,日銀が12日午前8時50分に発表した4月のマネーサプライ（通貨供給量、M2＋CD）は、前年比1.9％増加となり、3月の同2.3％増より伸び率が縮小した,00000000010
4231,2,ただ投機的な資金流入を促すリスクが人民銀行の金融政策運営を複雑にしているとも指摘した,00000000010
4260,11,前日にはNTT(9432.T)がストップ高まで買われるなど流動性の高い大型株への資金流入が目立っている,00000000010
4424,3,欧州委員会が作成したリポートは「商品関連の金融市場で、価格ヘッジや金融市場危機に伴う過剰流動性の活用を目的とする投機的な動きが拡大している」と指摘した,00000000010
4543,10,この点について「今年から国内年金の資金流入が活発化するとの期待があるが、新興市場を需給面でリードする個人投資家の動きが鈍く、投資マインドが高まっていない」（SMBCフレンド証券投資情報室次長の松野利彦氏）との声が出ていた,00000000010
4546,15,「原油高の背景には、長期需給ひっ迫期待と過剰流動性がある,00000000010
4546,18,一方、米国が現状の低金利政策をしばらく保つとの見方に変化が出なければ、過剰流動性による相場押し上げ力は残存することになる」と指摘している,00000000010
4554,5,しかし、外貨準備の増加幅はこれを3倍超上回り、投機的な資金流入が続いていることを裏付ける形となった,00000000010
4575,8, かつて日銀が金融システム不安の際に資産担保証券を購入したことを踏まえ、サブプライムローン（信用度の低い借り手向け住宅ローン） 問題がより深刻化した際に緊急措置として、米ドル建ての資産担保証券を日銀が購入することはありえるのか、との質問に対し、白川総裁は「資金供給を行うオペに際してどのような資産を買い入れるかはいくつかの基準がある,00000000010
4583,15,「損失を抱えている金融機関が残っていて保有の証券化商品を売ることで多少、市場が荒れる場面があっても、FRB（米連邦準備理事会）の資金供給などの効果が表れており、3月のようにシステムリスクへの不安が強まる状況ではない,00000000010
4586,3,ただ市場への資金供給など金融当局による対策の効果が表れているため、3月のようなパニックは起きず、さらにアウトパフォームしている日本の銀行株への売りは限定的になりそうだとみられている,00100000010
4703,4,＜債券から株式に資金流入続く＞米国などのインフレ懸念台頭を受けて、金利上昇圧力が強まっている,00000000010
4729,4,＜債券から株式に資金流入続く＞米国などのインフレ懸念台頭を受けて、金利上昇圧力が強まっている,00000000010
4754,10,「総需要と全般的なインフレを抑制し物価を安定させるため、引き締め気味の環境となるようマネーサプライとクレジットの過剰な伸びの回避に取り組む」とした,10000000010
4819,2,またETF（上場投信）を除いた追加型株式投信の資金流入は4000億円を超え、今年最高の流入額になった,00000000010
4819,5,また、海外型ファンドの中で資金流入が目立つのはエマージング地域に投資するファンド,00000000010
4819,7,07年は同じエマージングファンドでも株式型が選好されていたが、年初からは債券型への資金流入が顕著に増えている,00000000010
4841,0,渡辺博史前財務官（一橋大大学院教授）は4日、ロイターとのインタビューの中で、過剰流動性を引き金とした世界的なインフレリスクへの警戒感を示し「金利を上げるべき状況であるにもかかわらず、最大の金融市場である米国が逆向きになって、インフレに対するツールが使えないインフレ懸念が、今世界市場で起こりつつある」と指摘した,10000000010
4854,0,［東京5日ロイター］渡辺博史前財務官（一橋大大学院教授）は4日午後のロイターとのインタビューの中で、過剰流動性を引き金とした世界的なインフレリスクへの警戒感を示した,00000000010
4854,7,──最近の世界の資金の流れと、過剰流動性が経済に与えるリスクをどうみるか,00000000010
4872,0,財務省が6日に発表した5月末の外貨準備高は9969億7500万ドルとなり、前月末から68億6100万ドル減少した,00000000010
4872,6,2月末時点の各国の外貨準備高をみると、1位が中国の1兆0247億SDR、2位が日本の6119億SDR、3位がロシアの2965億SDR、4位がインドの1815億SDR、5位が台湾の1730億SDRなどとなった,00000000010
4889,10,実体経済が急激に回復しているわけではないが、過剰流動性を背景に投機マネーが先物に流入する一方で、海外投資家に加えて国内年金や個人投資家の買い意欲も増して全体を押し上げている」（国内証券）との指摘が出た,00000000010
4915,8,さらに、政府関係者によると、5カ国会合では、投機マネーをはじめとする金融市場からの資金流入も原油高騰の要因として指摘された,00000000010
5069,12,民間の資金需要については「緩やかに増加している」とした,00000000010
5097,1,前議長は当地で開催されているイベントにビデオを通じて参加し「インフレを低水準で維持しようとするなら、FRBはマネーサプライと準備預金に対する圧力を強めなければならない,10000000010
5327,9,国内株式市場も海外投資家の資金流入が相場を下支えしているが、オークション市場でも海外投資家が活性化役になっているようだ,00000000010
5431,11,機関投資家の株式シフトや、個人の国内回帰など緩やかな資金流入が下支えする展開だろう」とみている,00000000010
5443,1,過剰流動性の下で再び低金利の円を売る投機筋の動きが活発化している,00000000010
5443,2,ボーナスシーズンを迎え、国内からの資金流出が目立ち始めたことも一因,00000000010
5443,4,＜過剰流動性で円売り復活か＞米連邦公開市場委員会（FOMC）というビッグイベントをこなした26日の外為市場では、円のじり安が目立った,00000000010
5480,5,きょう設定された野村証券の外国籍日本株ファンドが900億円規模と観測されており、来週初めの資金流入への期待があるほか、月末でのドレッシング買いも加わり、来週はいったん反発するとみられている,00000000010
5500,5,中国の具体的なインフレ対策についてはコメントを避け、マネーサプライを抑制するため何らかの金融的手段を用いるつもりだと述べるにとどめた,00000000010
5733,12,原油から投機マネーがシフトしない限り、相対的に株式へのしっかりとした資金流入は期待できない」（大和住銀投信投資顧問上席参事の小川耕一氏）との声が出ている,00000000011
5859,2,積み上がる外貨準備高の抑制策について、財務省内の議論は勢いを失いつつあるようだ,00000000010
5859,7,外貨準備高は、6月末で1兆0015億4900万ドルとなり、2カ月ぶりに1兆ドル台に乗せた,00000000010
5971,9,インディマックは、FDICの管理下に置かれる前の取り付け騒動で11営業日に13億ドル超の資金流出に見舞われた,00000000010
6115,4,暗黙に過ぎない政府保証を後ろ盾とする「根拠なき楽観」のぐらつきが鮮明になれば、米国に対する信認に傷が付き、資金流出を伴う米トリプル安シナリオも急速に現実味を帯びる,00000000010
6268,6,対外債務の削減や外貨準備高の拡大等を理由に今年4月に投資適格に格上げされたほか、政策金利は13％と新興諸国平均金利（一ケタ台後半）と比較して高い水準にある,00000000110
6268,16,設定日以降も個人投資家からの購入申込みが相次ぎ、大量の資金流入を理由に、野村証券は設定から3日目で販売を停止している,00000000010
6274,4,アナリストは、リスクエクスポージャーの削減や小幅な評価損、プライベートバンキング部門への堅調な資金流入がプラス要因と指摘した,00000000010
6366,2,インフレ抑制には金融引き締め策が有効だが、人民元高と海外からの資金流入を伴う可能性が高いことに加え、国際競争力の劣る企業の倒産を招く可能性があり、中国政府は経済政策運営で難しいかじ取りを迫られていると語った,00000000010
6428,7,また四半期末など資金供給が不安定になる時期にTSLFオプションを開始するほか、84日物ターム資金入札（TAF）の導入する,00000000010
6509,5,特に中小企業の業況が極めて厳しく、金融機関から中小企業への円滑な資金供給に万全を期していくことが大事だ」と述べた,00000000010
6554,1,景気下振れリスクが高まるなか、日銀の金融政策運営に対しては、低い政策金利水準の中で選択肢は限られるとしながら、適正な資金供給を期待したいと語った,00000000010
6635,1,市場関係者からは、商品市場からの資金流出が進んでいるとの指摘が出ている,00000000010
6660,2,テクニカル面から勢いづく投機筋の買いがドルを短期的に押し上げる可能性はあるが、米国への資金流入を伴うような本格的なドルの反騰には至らないとの見通しがマーケットを覆っている,00000000010
6804,3,第2四半期のウェルスマネジメント事業からの資金流出は173億スイスフラン、グローバルアセットマネジメント事業からの資金流出は245億スイスフランとなった,00000000010
6814,0,プライムタス通信によると、ロシア中央銀行のウリュカエフ第1副総裁は12日、グルジアの南オセチア自治州をめぐる軍事衝突は、ロシアからの短期的な資金流出を引き起こすが、同国経済に大きな影響は与えないだろうとの見方を示した,00000000010
6814,6,また、同副総裁は2008年のインフレ率見通しについて、マネーサプライの伸び鈍化や作物の収穫量増加により、物価圧力が緩和されととして、約11％になるとの見通しを示している,00000000010
6835,6,この力強い需要は、市場と比較した場合の中央銀行による資金供給の割安感を反映している,00000000010
7033,8,9月末の解約をにらんだヘッジファンドのポジション圧縮は一巡したようだが、資金流入がかなり細っているため新たに大きくポジションを構築し直すことは難しい,00000000010
7045,14,また「9月末の解約をにらんだヘッジファンドのポジション圧縮は一巡したようだが、資金流入がかなり細っているため新たに大きくポジションを構築し直すことは難しい,00000000010
7094,0,過去2年間、投機資金の流入抑制に腐心してきた中国人民銀行（中央銀行）が、資金流出という新たなリスクに直面している,00000000010
7165,6,原油穀物価格は上昇をが続き、外貨準備高は増加し、金融引き締めは緩められた」と指摘,00000000010
7270,4,為替は円が米ドルやブラジルレアルなどの通貨に対し弱含み、新規の資金流入もあったが、株価下落の影響が大きく全体の残高は減少となった,00000000010
7411,1,景気減速や地政学的なリスクの高まりを受けて、世界的に株式市場への資金流入が細っており、特に日本市場はこれまで下落率が小さかった分だけ、利益確定の売りにさらされやすい、との見方が出ている,00100000010
7542,0,財務省が5日に発表した8月末の外貨準備高は9967億4100万ドルとなり、前月末から79億1700万ドル減少した,00000000010
7542,1,外貨準備高が1兆ドルを割り込むのは5月末以来、3カ月ぶり,00000000010
7542,6,4月末時点の各国の外貨準備高をみると、1位が中国の1兆0838億SDR、2位が日本の6059億SDR、3位がロシアの3218億SDR、4位がインドの1881億SDR、5位が台湾の1787億SDRなどとなった,00000000010
7557,7,金融機関の苦境をみれば、ファンドに対する資金供給は今後も細るとみられ、需給圧力は続きそうだ」「ただ、ヘッジファンドはすでに日本株での運用を減らしており、大量の売りが出てくるとはみていない,00100000010
7579,7,救済策の一環として、FHFAは両社が安定を取り戻すまで運営し、財務省は必要に応じ、2009年12月31日まで資金供給を延長する,00000000010
7771,2,新興国の株価調整が続くなかで、足元では相対的に安全性が高いとされる債券への関心が高まっており、今月も3本のブラジル債券ファンドの設定を控え、資金流入が注目される,00000000010
7771,5,8月は単位型のブラジル債券ファンド約345億円の設定もあり、単位型もあわせたブラジルファンドへの資金流入は1200億円超となった,00000000010
7771,6,リッパーによると、日本で最初のブラジル株ファンド「HSBCブラジルオープン」62005505JPが設定された06年3月以来、ブラジル株ファンドのカテゴリーである「株式型ブラジル株」は、これまで2回（06年11月、07年4月）しか資金流出を経験しておらず、足元では07年5月から継続して資金が流入している,00000000010
7835,1,会見に先立ち、今朝、経済閣僚や日銀総裁を交えて情報の確認を行ったことを明らかにし、日銀の対応について、資金ショートが生じないよう十分な資金供給を行っているとした,00000000010
7851,6,さらに国債補完供給の条件緩和を発表し、午後には1兆円の追加資金供給も実施し、今年3月末以来となる2兆5000億円の資金供給に踏み切った,00000000010
7859,1,景気減速と物価圧力の両方に懸念を示し、金融市場の混乱には資金供給による鎮静化を目指す姿勢を示した,00000000010
7869,10,「金融セクターへの対応は資金供給で行うということだろう,00000000010
7875,4,エコノミストの多くはFRBがフェデラルファンド（FF）金利の誘導目標を2.00％で据え置き、資金供給により金融セクターを支援するとの見方を強めた,00000000010
7875,5,FRBは投資家やトレーダーの動揺を抑えるため、15、16両日にそれぞれ700億ドルの資金供給を行った,00000000010
7875,6,JPモルガンの上席エコノミスト兼マネジングディレクター、ボブメルマン氏は「FRBは一連の出来事をかなり注意深くみているが、少なくともこれまでのところ、金融市場の問題に対しては、FF金利の引き下げよりむしろ、資金供給で対処している」と述べた,00000000110
7891,9,大幅な金融緩和がドル安を誘発するリスクもある中で、市場では「Fｅｄのこれまでの資金供給は中途半端,00000000010
7901,10,こうした中で決定された米政府の住宅金融公社への公的資金注入や米連邦準備理事会の資金供給、AIGの公的管理などの対応について白川総裁は「金融市場に対する信認確保の上で重要な決定だった」と評価,00000000010
7947,8,07年秋ごろまで続いた景気の拡大基調を背景に、オフィスの賃料やマンション価格が上昇して需要が減退したことに加え、米サブプライムローン（信用力の低い借り手向け住宅ローン）問題などの影響で景気が減速、さらにファンドなど不動産投資の資金流入が減少した,00000000010
7977,1,基準地価の下落で不動産市況の低迷が統計上でも明らかな中で、米国発の金融不安も手伝って海外勢の資金流出を背景に不動産業者の資金事情が厳しくなっている,00000000010
7997,12,ある証券関係者は「資金供給の問題は落ち着くものの、金融セクターへの懸念は払しょくされない」としたうえで「じゃぶじゃぶになったドルは、目先売られやすくなる」との見方を示す,00000000010
8027,3,FRBは、両社への資金供給を増やすため、両社のブローカーディーラー子会社に対し、連銀貸し出しやプライマリーディーラー向け連銀貸し出し（PDCF）と同じ条件で、資金を貸し出すことにも合意した,00000000010
8232,11,市場では「米連邦準備理事会（FRB）と各国中央銀行が連携して資金供給を実施しているが、過去最高水準に上昇しているボラティリティー（VIX）指数などをみると、マーケットの『負の連鎖』を止めるには協調利下げなどマーケットに対する直接的なメッセージが必要だろう」（三菱UFJ証券投資情報部長の藤戸則弘氏）との声が出ている,00000000010
8239,7,米連邦準備理事会（FRB）と各国中央銀行が連携して資金供給を実施しているが、過去最高水準に上昇しているボラティリティー（VIX）指数などをみると、協調利下げなどマーケットに対する直接的なメッセージが必要だろう,00000000010
8260,21,「米連邦準備理事会（FRB）と各国中央銀行が連携して資金供給を実施しているが、過去最高水準に上昇しているボラティリティー（VIX）指数などをみると、協調利下げなどマーケットに対する直接的なメッセージが必要だろう」という,00000000010
8327,9,世界的な市場の混乱で運用成績の悪化が鮮明な多くのヘッジファンドは、融資姿勢を厳格化させる欧米金融機関からの資金供給が細り苦境にたっているとみられ「個別株をみると、海外勢からの投げが目立つ,00000000010
8338,6,われわれは市場への資金供給に関して極めて機敏であることを証明した,00000000010
8474,9,「人民元の過小評価」とその結果として、中国から米国への資金流入がサブプライムローン（信用度の低い借り手向け住宅ローン）問題の発生につながった可能性についての質問には「中国の為替制度に関するわれわれの立場は周知のとおりだ,00000000010
8484,3,同筋は「銀行の資本増強策が含まれるだろう」と語ったものの、銀行の全資金需要を事実上保証するスタンバイファシリティーが含まれる可能性があるという報道については疑念を示し、「現在伝えられているうわさの多くは、かなり的を外れている」と述べた,00000000010
8494,5,また、景気低迷の長期化を回避するためには協調的な対応が必要だとした上で、各国中銀はこれまでにない規模の混乱に対応するため、資金供給を続ける必要があると指摘した,00000000010
8540,1,日銀は協調利下げには加わらなかったが、山口廣秀日銀理事は記者会見で、FRBが導入した準備預金への付利を参考に検討することで資金吸収手段を拡充し、今後の大量の資金供給に備える考えをを示した,00000000010
8540,5,日銀が市場に大量の資金供給を行った場合に、その後余剰となった資金を吸収して誘導金利目標に収束させていく必要がある,00000000010
8540,7,現在、日銀は売出手形という資金吸収手段を持っているが、さらに吸収手段を拡充すれば、流動性の不足に対して資金供給が行いやすくなるという狙いがある,00000000010
8576,3,一方、株式市場が軒並み下げ足を早めるなか、8日時点までの足元の状況では分配型ファンドへの資金流入が目立っている,00100000010
8612,4,短期金融市場では資金の貸し借りが滞り翌日物金利が急騰、日銀は過去最大規模の資金供給を行い金利上昇の抑制に動いているが大和生命の経営破たんが金融機関の相互不信に拍車をかけている,00000000010
8673,0,日本銀行は13日、米ドルの流動性向上に向けた追加策として、イングランド銀行、欧州中央銀行（ECB）、スイス国民銀行が固定レートによって米ドルの資金供給を行うオペレーションを実施する予定と発表した,00000000010
8678,0,日本銀行は13日、米ドルの流動性向上に向けた追加策として、イングランド銀行、欧州中央銀行（ECB）、スイス国民銀行が、事前に提示した固定レートによって米ドルの資金供給を行うオペレーションを実施する予定と発表した,00000000010
8706,1,この仕組みには資金吸収効果があり、「金利と量を遮断」して、大量の資金供給を実施しても市場金利の大幅な低下を招かずに対応できる点が特徴だ,00000000010
8720,2,流動性を高めるとともに、企業金融の円滑化や年末越えの資金供給に対応する,00000000010
8839,0,17日ロイター］2008年度上期は投資信託市場への資金流入に急ブレーキがかかった,00000000010
8839,3,特に米リーマンブラザーズLEHMQ.PK破たん後の9月後半は、昨年後半から「質への逃避」で人気が再燃していた外債ファンドへの資金流入も縮小,00000000010
8839,6,米サブプライムローン（信用度の低い借り手向け住宅融資）問題が深刻化した昨年夏から資金流入は鈍化したが、今上期は流入額がさらに縮小した,00000000010
8844,6,中銀は依然として金融市場への資金供給などを行っているが、銀行間の貸し渋りは続いており、市場金利の低下は緩やかなものにとどまっている,00000000010
8898,2,FRBは金融危機対応で政策金利を1.5％に引き下げたほか、1兆ドルを超える資金を金融市場に供給、FRBのバランスシートは大幅に膨張し、マネーサプライも急激に伸びている,00000000110
8928,8,FRBがクレジット市場の緊張緩和を目的に実施した多額の資金供給はインフレを誘発しないとの見解を示し「インフレ圧力はマネーサプライの急増に伴い生じる可能性があるが、そういう状況にはならないと確信している」と語った,10000000010
8956,3,今回の危機でも、中銀の莫大な資金供給に助けられ、過去1週間で信用状況が一部緩和しているとの兆候がみられており、同様のパターンが確認できる,00000000010
9050,10,原油やユーロ、そして新興国と、かつて隆盛を誇ったマーケットからの資金流出が止まらない,00000000011
9107,12,ファンダメンタルズは悪く、加えて現在は大量の資金供給が行われている,00000000010
