parentid,childid,body,category
413,0,米労働省が15日発表した12月の卸売物価指数（PPI）統計は、ガソリン価格の大幅下落を背景に、総合ベースで前月比マイナス0.1％と予想外に低下した,10000000000
440,13,今週は米鉱工業生産、ベージュブック、米モーゲージ承認件数の発表など控えており、現在のドルのセンチメントを考えれば、ユーロに対して出遅れた円が、105円台に突入する場面も考えられる,10000000000
441,9,ただ、外国人投資家は投資シナリオの再構築に入っており、メガトレンドや将来のインフレなどに着目すれば日本株投資に転じる見通しで「国内相場は年内のどこかでモメンタムが出て上昇する」と予想する,10000000000
461,0,米連邦準備理事会（FRB）が16日発表した12月の鉱工業生産は、前月比変わらずとなった,10000000000
461,2,ロイターのエコノミスト調査では、12月の鉱工業生産が0.2％減少すると予想されていた,10000000000
461,7,12月の設備稼働率は81.4％,10000000000
468,0,米連邦準備理事会（FRB）が16日発表した地区連銀経済報告（ベージュブック）によると、2007年第4四半期終盤の国内経済は引き続き拡大したが、クリスマス商戦期の消費支出が抑制されるなか拡大ペースは弱まった,10000000000
470,5,総裁は「われわれが定義する物価安定にまでインフレが低下するには、物価と労働コストのスパイラルを避けることが必須だ」と述べた,10000000000
470,6,総裁は「特に原油、商品、食品価格の上昇や間接税の影響で、インフレは上昇している」とした上で、これらを受けて他の物価や賃金が上昇すれば、中期的にはインフレ上昇や競争力購買力の低下を招くだろう、と語った,10000000001
471,11,一方、住宅ローンの申請は1％と若干増加し910億ドルとなった,10000000000
478,9,強力な金融引締めにより、70年代に加速したインフレに歯止めをかけたことで評価の高いボルカー氏も当時、一部から批判されたが、同誌に対し「金利を引き上げるのは楽しいことではない」と述べている,10000000000
497,4,＜07年度成長率は下方修正＞日銀は10月展望リポートで、2007年度の実質国内総生産（GDP）成長率見通しを、4月時点の前年比プラス2.1％から同1.8％に下方修正した,10000000000
507,0,米商務省が17日発表した12月の住宅着工件数は、14.2％減の年率100万6000戸と予想を下回り、1991年5月以来の低水準となった,10000000000
507,2,エコノミストは、住宅着工件数が114万戸、住宅着工許可件数も114万戸と予想していた,10000000000
507,3,2007年通年では、住宅着工件数は135万4000戸と93年以来の低水準,10000000000
507,5,1975年と1982―1983年に住宅市場が著しく低迷した際には、住宅着工件数は数カ月、年率90万戸台で推移した,10000000000
507,7,（住宅）在庫が積み上がっていることから、着工が控えられたが、これは国内総生産（GDP）の足かせとなる」と指摘した,10000000000
509,4,景気動向に敏感な銘柄が大きく下げた,10000000000
521,4,08年の米国内総生産（GDP）伸び率見通しは1.8％と、07年の2.6％（推定）からは減速するものの、緩やかな伸びを維持するとみられている,10000000000
537,7,アリアンツドレスナーのClaudia Broyer氏は、ECBが2008年下半期に利下げする可能性が40％あると予測しながらも「インフレを考えれば利下げするのは困難だろう,10000000000
548,1,先行き判断は景気回復が続くと期待されるとの見方を維持,10000000000
548,12,先行きに関しては「企業部門が底堅く推移し、景気回復が続くと期待される,10000000000
550,1,先行きについて大田担当相は「生産輸出が堅調であることから、企業部門が底堅く推移し、景気回復が続くとのメーンシナリオに変更はない」としながらも「景気下振れリスクは高まっている,10000000000
550,7,政府部内では、福田康夫首相の指示を受けて昨年来、経済動向を把握するために大田担当相のもとに情報を一元化する体勢が整えられてきた,10000000000
551,0,中国国務院発展研究センターの研究員Zhang Liqun氏は、2008年の国内総生産（GDP）成長率が10.5％となり、07年の11.5％（推定）からやや減速する可能性があるとの見方を示した,10000000000
552,2,英国立統計局が18日発表した12月の小売売上高（季節調整済み）は、前月比0.4％減少,10000000000
556,0,ブッシュ米大統領は18日、減税措置を含む景気刺激策の概要を発表し、国内総生産（GDP）の約1％に相当する規模が必要、との見方を示した,10000000000
559,0,欧州中央銀行（ECB）理事会メンバーのノワイエ仏中銀総裁は、金利に関して閉塞感をもっておらず、インフレの二次的影響に対処するため行動する用意があるとの認識を示した,10000000000
564,0,米リッチモンド地区連銀のラッカー総裁は18日、弱い米経済成長は、一段の利下げの可能性がかなりあることを意味するが、インフレも依然としてリスクであるとの認識を示した,10000000000
564,3,ただインフレも現在のリスク要因だ」と話した,10000000000
573,0,2007年の中国の小売売上高は17％の増加と、過去11年で最大の伸びとなった,10000000000
573,4,国家統計局は21日の週に12月および通年の小売売上高を発表することになっている,10000000000
573,5,リーマンブラザーズのエコノミストリポートは「小売売上高は、所得の急速な伸びや2007年に平均2倍になった株価の上昇による資産効果に支えられ、基調の強さをしっかり維持するとみられる」としている,10100000000
573,6,小売売上高は名目ベースのため、ここ数カ月はインフレ加速に押し上げられている,10000000000
577,6,ブッシュ米大統領はこの日、景気刺激策の概要を明らかにしたが、国内総生産（GDP）の約1％（1400億ドル程度）とする規模では不十分との見方が強まった,10000000000
578,15,12月の中古住宅販売は、年率495万戸の見通し,10000000000
581,5,中国当局は、インフレが社会不安をもたらすことを懸念し、先週、10年余りぶりに食品などさまざまな品目を対象にした物価抑制策を発表した,10000000000
582,0,ブッシュ米大統領は18日、減税措置を含む景気刺激策の概要を発表し、国内総生産（GDP）の約1％に相当する規模が必要、との見方を示した,10000000000
591,2,ブッシュ大統領は18日、住宅市場の落ち込みや信用収縮、原油価格の高騰に打撃を受けた米経済をてこ入れするため、個人向けの減税などを盛り込んだ国内総生産（GDP）の約1％に相当する約1400億ドル規模の景気支援策の骨格を示した,10000000001
591,9,戻し減税は、小売売上高、特にウォルマートなど経済的に余裕がなく、追加の現金が必要な消費者を顧客に持つ企業の売り上げを押し上げる可能性がある,10000000000
602,2,対策の規模として米国内総生産（GDP）の約1％（1400億ドル）相当が必要との認識を示した,10000000000
602,8,その後の福井俊彦日銀総裁の会見では内外経済の先行き見通しや、金融政策運営などに関する発言が注目されるが、津田次官は、日銀の金融政策運営について「現在続いている景気回復を持続的なものとするよう、金融政策には、経済を金融面から支えてもらうことをお願いしたい」と述べた,10000000000
613,3,国内の景気過熱やインフレ、変動の激しい株価や不動産価格、政府の環境保護への取組みなど、様々な課題に対処しなければならないと強調した,10100000000
616,8,英独仏の主要3指数全ての下げで時価総額が3500億ドル超減少、これはハンガリーとギリシャの国内総生産（GDP）をあわせた水準に相当する,10100000000
625,8,一部に弱さはあるものの、景気回復の基調は続いている」と述べ、株安に歯止めがかからないが、今の時点で景気対策は考えていないと強調,10100000000
627,5,その上で、足下の日本経済は改正建築基準法の影響による住宅着工減などを主因に減速しているが、08年度は住宅着工の反動増が見込まれるほか、企業の底堅い動き、緩やかな消費動向などから2％程度の経済成長を見込んでいるとし、「景気回復が持続していく」と述べた,10000010000
665,5,もっとも、明確に状況が悪化しているという指標は出ていないが、景気回復が近いという材料もない,10000000000
677,2,同総裁は「率直に言うと、今年われわれは恐らく、目標水準を上回るインフレと成長の減速に直面するだろう,10000000000
680,2,08年第4四半期の国内総生産（GDP）伸び率は前年比1.2％になるとし、従来予想の2.4％から下方修正した,10000000000
681,5,大統領はこれまで、景気対策の規模について米国内総生産（GDP）の1％程度で最大1500億ドル程度になるとの認識を示している,10000000000
690,0,福田康夫首相は23日午前の参院本会議で、米サブプライムローン（信用度の低い借り手向け住宅融資）問題を背景に株安など金融資本市場が混乱していることについて「米国経済や各国金融市場の状況を始め、今後の内外の経済動向を引き続き注視する必要がある」との認識を示した,10100000000
697,3,そのため、人民銀行がインフレを抑制するためには、人民元の上昇を加速させる以外にほとんど選択肢がなくなった」と述べた,10000000000
702,4,米有力債券運用会社パシフィックインベストメントマネジメント（ピムコ）のビルグロース最高投資責任者（CIO）は22日、「今や消費者主導の緩やかなリセッション局面にあり、第1および第2四半期の国内総生産（GDP）はマイナス成長となるだろう,10000000000
704,14,リーマンブラザーズ証券チーフストラテジストの宮島秀直氏によると、海外投資家からは米利下げだけではサブプライムローン（信用度の低い借り手向け住宅ローン）問題を解決できず、1）米国の国内総生産（GDP）の2％程度となる3000億ドルレベルの景気対策、2）中央銀行による大量のインジェクション（資金供給）、3）問題のある金融機関への資金注入──といった政策が必要になるとの指摘が出ているという,10000000010
716,5,なぜなら、それはインフレに影響を与える可能性があるからだ」と述べた,10000000000
716,6,市場の安定に関しては「市場のボラティリティが非常に高い混乱した時期には、インフレに関する見通しを持っていれば、金融市場の安定を実現できる」と述べた,10000000000
716,7,また、インフレについては「われわれは二次的影響を防がなければならない,10000000000
741,0,中国国家統計局は24日、2007年第4四半期の国内総生産（GDP）伸び率が前年比11.2％になったと発表した,10000000000
744,0,中国国家統計局は24日、2007年第4四半期の国内総生産（GDP）伸び率が前年比11.2％になったと発表した,10000000000
744,4,●引き締め政策は一定の効果も依然高い成長率＜東亜銀行（香港）のシニアエコノミスト、ポールタン氏＞ 輸出の減速が見られていたことを考えると、第4四半期の国内総生産（GDP）は予想より強かった,10000000000
744,6,12月の小売売上高は前年比20.2％の増加となった,10000000000
750,0,2007年の中国国内総生産（GDP）伸び率は11.4％と、2006年の1.1％を上回り、1994年以来、13年ぶりの高成長となった,10000000000
757,7,合わせて米上院銀行住宅都市委員会のドッド委員長が23日、支払い困難に陥っている住宅ローンを買い取る政府系機関の設立を提案したことも明らかになり、米当局がいよいよ公的資金を使ってサブプライム（信用度の低い借り手向け住宅ローン）問題を発端に悪化したクレジット関連の損失穴埋めに動き出すとの期待感が急速に高まった,10000000000
768,1,また、前日に福田康夫首相が株安が進行すれば、国際協調による対応が必要と言及したことに関連し、日銀による利下げの可能性について、政府としてコメントする立場にないと述べ、日銀の金融政策には引き続き景気回復を金融面から下支えしてほしいと従来の見解を繰り返した,10100000000
772,11,他の関係者によると、連邦住宅抵当金庫（ファニーメイ）や連邦住宅貸付抵当公社（フレディマック）が買い取る住宅ローンの上限引き上げで、共和党は合意した,10000000000
773,4,NARの首席エコノミスト、ローレンスユン氏は、サブプライム（信用度の低い借り手向け）住宅ローンと信用危機の問題が経済に影響するなか、住宅販売が2008年の第1四半期を通じて、また恐らく2009年に向かい引き続き減速すると指摘,10000000000
773,5,「住宅価格が下落しているほか、住宅ローンの金利は引き続き低下し、所得は増加している,10000000000
773,8,2007年通年の中古住宅販売は12.8％減少した,10000000000
779,0,欧州中央銀行（ECB）理事会メンバーであるウェーバードイツ連銀総裁とリープシャーオーストリア中銀総裁は24日、インフレがECBの主要な懸念であるとして利下げ観測にくぎを刺した,10000000000
779,5,またロイターとのインタビューで「ユーロ圏の主たる懸念事項は、現在インフレがわれわれの許容水準を超えていることだ,10000000000
781,3,また、同文書によると、連邦住宅抵当金庫（ファニーメイ）FNM.Nや連邦住宅貸付抵当公社（フレディマック）FRE.Nが買い取る住宅ローンの上限を1年間、現行の41万7000ドルから72万9750ドルに引き上げる,10000000000
790,7,ペロシ議長も異例の早さでまとめたと指摘しているが、この景気対策でも景気回復がはかれなければ、民主党が追加措置を提案する可能性を示唆した,10000000000
790,8,＜GDPの1％＞景気対策の規模は米国内総生産（GDP）の1％に相当する1500億ドルだが、上院での審議では増額される可能性もある,10000000000
801,9,1人当たりの名目賃金や中小企業の業況判断に弱さがあると認めつつ「消費がどんどん落ち込んでいるとは思っていない」と語り、消費が国内総生産（GDP）を大きく下方向に押し下げるとはみていないとの見解を示した,10000000000
804,3,同紙はこのリポートがいつ公表されたかには言及していないが、中国の統計局は前日、2007年の国内総生産（GDP）など主要統計を発表した,10000000000
813,17,来週は28日に米大統領一般教書演説、29─30日にFOMCとイベントを控えているほか、経済指標でも28日に12月米新築1戸建て住宅販売、29日に11月S&Pケースシラー米住宅価格指数、30日に第4四半期米国内総生産（GDP）速報値、2月1日に1月米雇用統計と12月米ISM製造業景気指数と重要指標の目白押しだ,10000000000
814,0,2007年の中国国内総生産（GDP）伸び率は11.4％と、2006年の11.1％（訂正）を上回り、1994年以来、13年ぶりの高成長となった,10000000000
834,4,インフレが2％を上回らず、しかも同水準付近に抑制することがECBの目標だと強調した,10000000000
840,3,米サブプライムローン（信用度の低い借り手への住宅ローン）問題の同社への影響は、これまでのところ比較的軽微にとどまっている,10000000000
845,11,30日は第4四半期の国内総生産（GDP）速報値の発表がある,10000000000
854,8,今週の注目材料は、FOMCと雇用統計だけではない、第4四半期の国内総生産（GDP）速報値などの経済指標のほか、複数のダウ構成銘柄の四半期決算、米大統領の一般教書演説が予定されている,11000000000
855,12,30日は第4四半期の国内総生産（GDP）速報値の発表がある,10000000000
922,6,法案は「議会は、コンフォーミングローンの上限引き上げを通じ、連邦住宅抵当金庫（ファニーメイ）と連邦住宅貸付抵当公社（フレディマック）に対し、住宅ローンの証券化を促す」としている,10000000000
926,1,バークレイズによると、08年の中国の国内総生産（GDP）伸び率は、世界的な需要の低下や信用収縮、インフレ抑制策などにより、5年連続の2ケタ成長となった07年の11.4％から8.8％に鈍化する見込み,10000000000
926,3,バークレイズは、中国が08年半ばまでインフレ抑制を続けた後、インフレの低下と成長の減速に伴い、08年下期に27ベーシスポイント（ｂｐ）の利下げを2回実施し、信用の伸びと物価上昇の抑制を緩和すると予想している,10000000000
948,4,インフレは加速しており、過去10年で最高水準の7％近辺になっている」と指摘,10000000000
952,1,2社が米証券取引委員会（SEC）に提出した年次報告書によると、ゴールドマンは、サブプライムローン絡みの証券化、債務担保証券（CDO）などについて、モルガンスタンレーは、サブプライムおよびサブプライム以外の住宅ローンの組成、購入、証券化について報告を求められた,10000000000
956,3,市場では「米ヤフーYHOO.Oの減益と売上高予想の不振、国内金融機関のサブプライムローン関連の損失拡大への懸念に加えて、寄り前に発表された鉱工業生産が事前予測を下回り、予測指数も2カ連続でマイナスの上、基調判断が下方修正されたなどの材料が意識された,10000000000
970,6,ジョージミラー下院議員（民主党、カリフォルニア州）は法案可決後、これらの対策により「巨額の住宅ローンを抱える住宅所有者は借り換えが可能になり、月間返済額が下がり、差し押さえが回避できるようになる」と語った,10000000000
972,0,30日付の中国証券報によると、2007年の中国の国内総生産（GDP）統計では、消費の寄与度が上昇し、投資の寄与度を上回った,10000000000
974,0,ロイター調査によると、米商務省が30日に発表する昨年第4四半期の国内総生産（GDP）伸び率速報値は住宅セクターの不振などが響き、前期比年率1.2％と第3四半期の同4.9％から急速に鈍化するとみられている,10000000000
974,5,昨年第3四半期のGDPは4年ぶりの高い伸びとなった,10000000000
974,12,ただ、個人消費は12月は低調だったとはいえ、引き続きGDPの主要な押し上げ要因になるだろう,10000010000
974,18,消費支出は第4四半期の前半は良かったが、四半期末までには減少に転じており、今年第1四半期のGDPがマイナスとなる可能性を示唆している,10000000000
976,11,同幹部は、インフレが落ち着けば、年内に利下げの根拠を示すことができるかもしれないが、「国務院が人民銀行に引き締めを指示している以上、中央政府の意向を無視することは難しい,10000000000
978,0,30日ロイター］経済産業省が30日に発表した鉱工業生産で、1月、2月の生産予測指数がそれぞれ前月比0.4％低下、2.2％低下と予想外に弱かったことから、民間エコノミストの間では、生産景気の減速懸念がにわかに台頭してきた,10000000000
978,2,＜生産景気減速懸念が急浮上＞鉱工業生産の発表を受けて民間エコノミストからは「日本の景気は、少なくとも踊り場局面に入る公算が大きくなった」（みずほ証券チーフマーケットエコノミストの上野泰也氏）、「1─3月期は日米同時不況入りの公算がある」（モルガンスタンレー証券チーフエコノミストの佐藤健裕氏）など慎重なコメントが相次いだ,10000000000
996,13,同日発表された昨年第4四半期の米国内総生産（GDP）速報値は年率換算で前期比プラス0.6％で、伸びが大幅に減速した,10000000000
998,2,第4四半期米国内総生産（GDP）が前期比年率プラス0.6％と、伸びが大幅に減速したことについては、住宅市場低迷の影響が表れたと指摘,10000000000
999,2,この日発表された2007年第4四半期の国内総生産（GDP）速報値は0.6％成長となり、市場予想の1.2％を大幅に下回った,10000000000
1002,0,米商務省が30日発表した第4四半期国内総生産（GDP）速報値は年率換算で前期比プラス0.6％と伸びが大幅に減速、また、2007年通年の成長率は5年ぶり低水準となった,10000000000
1012,0,米政府は30日、国内経済が景気後退（リセッション）に陥るとは予想していないとした上で、この日発表された第4四半期の国内総生産（GDP）統計でもその見通しに変化はないとの認識を示した,10000000000
1012,2,第4四半期のGDPは前期比年率0.6％増にとどまり、市場予想の1.2％増を下回った,10000000000
1026,5,それでも、減速感の強い建設投資にも海外不動産投資資金が流入するなど、今回の景気回復に特徴的な需要の多様性が見られ、景気回復メカニブムについては、「景気に減速感はあるものの、景気を動かす基本的なメカニズムに足もとで大きな変化は見られない」と述べた,10000000000
1039,4,＜米利下げはふさわしいリスク判断、リセッション入りは微妙＞西村委員は、30日に発表された第4四半期の米実質国内総生産（GDP）について「在庫が大きく影響している,10000000000
1053,2,住宅市場や信用収縮問題、国内総生産（GDP）伸び率が1％を割り込む事態への対処法が、議会の景気対策法案だと指摘,10000000000
1054,6,世界的なドル安のなか人民元がこのところ上昇していることについて、トレーダーは、中国当局はインフレを抑制するために為替管理を緩めているとの見方を示した,10000000000
1054,9,対ドルでの元高の加速はインフレを抑制する上で便利な手段であり、当然の流れだと思われる」と語った,10000000000
1069,9,西村清彦審議委員は1月31日、熊本市での記者会見で「予測指数と鉱工業生産は必ずしも同じではない」と指摘,10000000000
1084,1,米連邦準備理事会（FRB）は、景気が回復する前にインフレにも目配りする必要があるという、難しい対応を迫られることになる,10000000000
1084,2,第4四半期の国内総生産（GDP）は年率換算で前期比プラス0.6％で、通年では2002年以来の低成長,10000000000
1084,9,インフレへのヘッジとされる金は、利下げが始まってから高騰し、29日には1オンス＝933.10ドルの過去最高をつけた,10000000000
1084,10,29─30日の連邦公開市場委員会（FOMC）後の声明では、向こう数四半期にわたりインフレが緩和すると予想しているが、インフレ動向を引き続き注意深く監視する必要がある、との認識を示した,10000000000
1088,2,これは米国内総生産（GDP）の約2.8％に相当する,10000000000
1144,3,これは、対国内総生産（GDP）比で約2.8％に相当する,10000000000
1146,1,ゴールドマンは、商業用不動産（CRE）、サブプライム以外の住宅ローン、消費者ローン、企業向けローンから生じるクレジット損失は3300億ドルに達する見込みで、サブプライム関連損失の2210億ドルを上回ると予想,10000010000
1152,5,これは対国内総生産（GDP）比でそれぞれ約2.9％と約2.7％に相当する,10000000000
1157,2,投資判断引き下げに加え、米製造業新規受注統計が予想を下回ったことから、銀行、住宅建築、小売など景気動向に敏感な銘柄が売られた,10000000000
1158,4,またかなりの銀行が過去3カ月間に、すべての種類の住宅ローンの融資基準を引き上げたとしている,10000000000
1160,10,米貯蓄金融機関最大手で住宅ローンも手掛け、カリフォルニア州での事業規模が大きいワシントンミューチュアル(WM.N)も大きく売られ、12.19％安で取引を終了した,10000000000
1174,7,●3月は据え置きでも第2四半期に利上げリスク＜RBCキャピタルマーケッツのシニアエコノミスト、スーリンオング氏＞インフレがサプライズをもたらし続けていたこともあり、利上げは予想していたことだ,10000000000
1176,7,米国市場ではアメックス(AXP.N)の投資判断引き下げに加え、米製造業新規受注統計が予想を下回ったことから、銀行、住宅建築、小売など景気動向に敏感な銘柄が売られた,10000000000
1190,15,米国の07年10─12月期国内総生産（GDP）は前期比年率プラス0.6％と、3四半期ぶりの低水準に落ち込んだ,10000000000
1197,6,ただ投資家やアナリストは、サービス部門の統計を背景に、ECBにはインフレに対する強硬なスタンスを和らげて経済成長に軸足を移し、利下げ時期を前倒しするよう圧力が高まると見ている,10000000000
1201,10,また、07年第4四半期の米国内総生産（GDP）速報値は年率換算で前期比プラス0.6％と伸びが大幅に減速,10000000000
1258,0,米リッチモンド地区連銀のラッカー総裁は6日、米連邦準備理事会（FRB）は景気後退を懸念しているが、インフレも引き続き懸念材料との認識を示した,10000000000
